shelfmark,iiif_url,url,orig_shelfmark
JRL SERIES AF 425,https://princetongenizalab.github.io/iiif/jrl/af/af-425.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+425%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 425
JRL SERIES AF 130,https://princetongenizalab.github.io/iiif/jrl/af/af-130.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+130%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 130
JRL SERIES AF 188,https://princetongenizalab.github.io/iiif/jrl/af/af-188.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+188%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 188
JRL SERIES AF 167,https://princetongenizalab.github.io/iiif/jrl/af/af-167.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+167%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 167
JRL SERIES AF 370,https://princetongenizalab.github.io/iiif/jrl/af/af-370.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+370%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 370
JRL SERIES AF 56,https://princetongenizalab.github.io/iiif/jrl/af/af-56.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+56%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 56
JRL SERIES AF 235,https://princetongenizalab.github.io/iiif/jrl/af/af-235.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+235%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 235
JRL SERIES AF 409,https://princetongenizalab.github.io/iiif/jrl/af/af-409.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+409%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 409
JRL SERIES AF 327,https://princetongenizalab.github.io/iiif/jrl/af/af-327.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+327%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 327
JRL SERIES AF 262,https://princetongenizalab.github.io/iiif/jrl/af/af-262.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+262%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 262
JRL SERIES AF 17,https://princetongenizalab.github.io/iiif/jrl/af/af-17.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+17%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 17
JRL SERIES AF 331,https://princetongenizalab.github.io/iiif/jrl/af/af-331.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+331%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 331
JRL SERIES AF 274,https://princetongenizalab.github.io/iiif/jrl/af/af-274.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+274%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 274
JRL SERIES AF 448,https://princetongenizalab.github.io/iiif/jrl/af/af-448.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+448%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 448
JRL SERIES AF 40,https://princetongenizalab.github.io/iiif/jrl/af/af-40.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+40%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 40
JRL SERIES AF 366,https://princetongenizalab.github.io/iiif/jrl/af/af-366.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+366%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 366
JRL SERIES AF 389,https://princetongenizalab.github.io/iiif/jrl/af/af-389.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+389%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 389
JRL SERIES AF 223,https://princetongenizalab.github.io/iiif/jrl/af/af-223.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+223%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 223
JRL SERIES AF 41,https://princetongenizalab.github.io/iiif/jrl/af/af-41.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+41%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 41
JRL SERIES AF 367,https://princetongenizalab.github.io/iiif/jrl/af/af-367.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+367%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 367
JRL SERIES AF 388,https://princetongenizalab.github.io/iiif/jrl/af/af-388.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+388%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 388
JRL SERIES AF 222,https://princetongenizalab.github.io/iiif/jrl/af/af-222.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+222%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 222
JRL SERIES AF 449,https://princetongenizalab.github.io/iiif/jrl/af/af-449.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+449%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 449
JRL SERIES AF 16,https://princetongenizalab.github.io/iiif/jrl/af/af-16.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+16%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 16
JRL SERIES AF 330,https://princetongenizalab.github.io/iiif/jrl/af/af-330.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+330%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 330
JRL SERIES AF 275,https://princetongenizalab.github.io/iiif/jrl/af/af-275.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+275%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 275
JRL SERIES AF 326,https://princetongenizalab.github.io/iiif/jrl/af/af-326.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+326%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 326
JRL SERIES AF 263,https://princetongenizalab.github.io/iiif/jrl/af/af-263.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+263%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 263
JRL SERIES AF 408,https://princetongenizalab.github.io/iiif/jrl/af/af-408.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+408%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 408
JRL SERIES AF 371,https://princetongenizalab.github.io/iiif/jrl/af/af-371.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+371%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 371
JRL SERIES AF 57,https://princetongenizalab.github.io/iiif/jrl/af/af-57.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+57%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 57
JRL SERIES AF 234,https://princetongenizalab.github.io/iiif/jrl/af/af-234.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+234%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 234
JRL SERIES AF 189,https://princetongenizalab.github.io/iiif/jrl/af/af-189.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+189%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 189
JRL SERIES AF 166,https://princetongenizalab.github.io/iiif/jrl/af/af-166.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+166%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 166
JRL SERIES AF 424,https://princetongenizalab.github.io/iiif/jrl/af/af-424.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+424%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 424
JRL SERIES AF 131,https://princetongenizalab.github.io/iiif/jrl/af/af-131.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+131%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 131
JRL SERIES AF 94,https://princetongenizalab.github.io/iiif/jrl/af/af-94.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+94%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 94
JRL SERIES AF 9,https://princetongenizalab.github.io/iiif/jrl/af/af-9.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+9%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 9
JRL SERIES AF 218,https://princetongenizalab.github.io/iiif/jrl/af/af-218.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+218%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 218
JRL SERIES AF 432,https://princetongenizalab.github.io/iiif/jrl/af/af-432.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+432%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 432
JRL SERIES AF 127,https://princetongenizalab.github.io/iiif/jrl/af/af-127.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+127%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 127
JRL SERIES AF 82,https://princetongenizalab.github.io/iiif/jrl/af/af-82.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+82%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 82
JRL SERIES AF 170,https://princetongenizalab.github.io/iiif/jrl/af/af-170.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+170%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 170
JRL SERIES AF 259,https://princetongenizalab.github.io/iiif/jrl/af/af-259.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+259%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 259
JRL SERIES AF 384,https://princetongenizalab.github.io/iiif/jrl/af/af-384.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+384%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 384
JRL SERIES AF 107,https://princetongenizalab.github.io/iiif/jrl/af/af-107.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+107%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 107
JRL SERIES AF 412,https://princetongenizalab.github.io/iiif/jrl/af/af-412.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+412%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 412
JRL SERIES AF 296,https://princetongenizalab.github.io/iiif/jrl/af/af-296.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+296%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 296
JRL SERIES AF 279,https://princetongenizalab.github.io/iiif/jrl/af/af-279.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+279%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 279
JRL SERIES AF 150,https://princetongenizalab.github.io/iiif/jrl/af/af-150.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+150%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 150
JRL SERIES AF 445,https://princetongenizalab.github.io/iiif/jrl/af/af-445.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+445%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 445
JRL SERIES AF 280,https://princetongenizalab.github.io/iiif/jrl/af/af-280.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+280%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 280
JRL SERIES AF 146,https://princetongenizalab.github.io/iiif/jrl/af/af-146.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+146%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 146
JRL SERIES AF 453,https://princetongenizalab.github.io/iiif/jrl/af/af-453.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+453%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 453
JRL SERIES AF 392,https://princetongenizalab.github.io/iiif/jrl/af/af-392.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+392%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 392
JRL SERIES AF 238,https://princetongenizalab.github.io/iiif/jrl/af/af-238.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+238%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 238
JRL SERIES AF 111,https://princetongenizalab.github.io/iiif/jrl/af/af-111.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+111%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 111
JRL SERIES AF 404,https://princetongenizalab.github.io/iiif/jrl/af/af-404.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+404%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 404
JRL SERIES AF 243,https://princetongenizalab.github.io/iiif/jrl/af/af-243.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+243%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 243
JRL SERIES AF 306,https://princetongenizalab.github.io/iiif/jrl/af/af-306.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+306%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 306
JRL SERIES AF 20,https://princetongenizalab.github.io/iiif/jrl/af/af-20.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+20%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 20
JRL SERIES AF 185,https://princetongenizalab.github.io/iiif/jrl/af/af-185.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+185%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 185
JRL SERIES AF 214,https://princetongenizalab.github.io/iiif/jrl/af/af-214.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+214%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 214
JRL SERIES AF 5,https://princetongenizalab.github.io/iiif/jrl/af/af-5.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+5%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 5
JRL SERIES AF 98,https://princetongenizalab.github.io/iiif/jrl/af/af-98.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+98%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 98
JRL SERIES AF 351,https://princetongenizalab.github.io/iiif/jrl/af/af-351.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+351%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 351
JRL SERIES AF 77,https://princetongenizalab.github.io/iiif/jrl/af/af-77.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+77%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 77
JRL SERIES AF 428,https://princetongenizalab.github.io/iiif/jrl/af/af-428.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+428%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 428
JRL SERIES AF 202,https://princetongenizalab.github.io/iiif/jrl/af/af-202.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+202%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 202
JRL SERIES AF 61,https://princetongenizalab.github.io/iiif/jrl/af/af-61.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+61%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 61
JRL SERIES AF 347,https://princetongenizalab.github.io/iiif/jrl/af/af-347.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+347%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 347
JRL SERIES AF 255,https://princetongenizalab.github.io/iiif/jrl/af/af-255.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+255%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 255
JRL SERIES AF 36,https://princetongenizalab.github.io/iiif/jrl/af/af-36.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+36%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 36
JRL SERIES AF 310,https://princetongenizalab.github.io/iiif/jrl/af/af-310.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+310%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 310
JRL SERIES AF 193,https://princetongenizalab.github.io/iiif/jrl/af/af-193.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+193%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 193
JRL SERIES AF 387,https://princetongenizalab.github.io/iiif/jrl/af/af-387.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22AF+387%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES AF 387
